data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;automovel;bicicleta;caminhao;moto;onibus;outros;tracao_animal;transporte_de_cargas_especiais;trator_maquinas;utilitarios;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos
28/07/2014;23:57:00;134;com vitima;2,3;BR-392/RS;Norte;Colisao Traseira;1;0;0;1;0;0;;;;;3;1;1;0;0
28/07/2014;23:59:00;135;sem vitima;61,2;BR-392/RS;Sul;Saida de Pista;0;0;1;1;0;0;;;;;2;0;0;0;0
28/07/2014;07:51:00;23;sem vitima;528,5;BR-116/RS;Norte;Colisao Traseira;0;0;1;0;0;0;;;;;1;0;0;0;0
30/07/2014;06:38:00;20;sem vitima;525,2;BR-116/RS;Norte;Colisao Traseira;1;0;1;0;0;0;;;;;2;0;0;0;0
31/07/2014;22:19:00;110;sem vitima;12,2;BR-392/RS;Norte;Saida de Pista;0;0;2;0;0;0;;;;;2;0;0;0;0
31/07/2014;11:22:00;41;sem vitima;49,1;BR-392/RS;Sul;Saida de Pista;1;0;0;0;0;0;;;;;4;0;0;0;0
31/07/2014;17:36:00;90;com vitima;66,9;BR-392/RS;Sul;Abalr.Transversal;1;0;0;0;0;0;;;;;0;1;0;0;0
31/07/2014;10:39:00;40;com vitima;71;BR-392/RS;Sul;Abalr.Transversal;2;0;0;0;0;0;;;;;3;1;0;0;0
01/08/2014;11:03:00;34;com vitima;440,5;BR-116/RS;Norte;Saida de Pista;2;0;0;0;0;0;;;;;3;2;1;0;0
02/08/2014;07:43:00;22;com vitima;487,5;BR-116/RS;Sul;Abalr.Transversal;1;0;0;1;0;0;;;;;1;0;2;0;0
02/08/2014;12:54:00;43;com vitima;523,5;BR-116/RS;Norte;Abalr.Transversal;1;0;0;0;0;0;;;;;0;0;0;2;0
02/08/2014;18:45:00;80;com vitima;531,1;BR-116/RS;Norte;Colisao Frontal;1;0;0;0;0;0;;;;;0;1;1;0;0
02/08/2014;02:17:00;15;com vitima;608,6;BR-116/RS;Sul;Saida de Pista;1;1;0;0;0;0;;;;;3;0;0;0;1
03/08/2014;19:47:00;109;sem vitima;429,4;BR-116/RS;Norte;Saida de Pista;0;0;0;0;1;0;;;;;1;0;0;0;0
03/08/2014;14:56:00;65;com vitima;522,6;BR-116/RS;Norte;Abalr.Mesmo Sentido;0;0;0;1;0;0;;;;;0;1;0;0;0
03/08/2014;15:16:00;67;sem vitima;522,7;BR-116/RS;Norte;Abalr.Transversal;1;0;1;0;0;0;;;;;2;0;0;0;0
04/08/2014;07:29:00;26;sem vitima;5,3;BR-392/RS;Sul;Saida de Pista;1;0;1;0;0;0;;;;;2;0;0;0;0
04/08/2014;13:29:00;84;com vitima;6,9;BR-392/RS;Sul;Colisao Traseira;2;0;0;0;0;0;;;;;1;0;1;0;0
04/08/2014;18:02:00;116;sem vitima;526;BR-116/RS;Norte;Abalr.Transversal;1;0;0;0;1;0;;;;;5;0;0;0;0
05/08/2014;16:01:00;83;sem vitima;16;BR-392/RS;Sul;Abalr.Mesmo Sentido;1;0;0;0;1;1;;;;;3;0;0;0;0
05/08/2014;06:38:00;16;sem vitima;19,8;BR-392/RS;Norte;Atropelamento de Animal;0;0;2;0;0;0;;;;;2;0;0;0;0
05/08/2014;19:45:00;106;sem vitima;515;BR-116/RS;Norte;Abalr.Sentido Oposto;1;0;1;0;0;0;;;;;4;0;0;0;0
05/08/2014;08:17:00;28;sem vitima;521;BR-116/RS;Sul;Abalr.Transversal;0;0;2;0;0;0;;;;;2;0;0;0;0
05/08/2014;18:38:00;98;com vitima;71,7;BR-392/RS;Norte;Abalr.Transversal;1;0;0;0;0;0;;;;;1;0;0;0;1
06/08/2014;22:40:00;112;sem vitima;2,8;BR-392/RS;Norte;Colisao Traseira;0;0;1;0;0;0;;;;;1;0;0;0;0
06/08/2014;07:19:00;21;com vitima;4,8;BR-392/RS;Sul;Abalr.Transversal;0;0;2;0;0;0;;;;;1;0;1;0;0
06/08/2014;13:23:00;53;sem vitima;66,9;BR-392/RS;Sul;Abalr.Transversal;0;0;4;0;0;0;;;;;4;0;0;0;0
06/08/2014;23:35:00;115;sem vitima;655,2;BR-116/RS;Norte;Atropelamento de Animal;1;0;1;0;0;0;;;;;2;0;0;0;0
08/08/2014;16:57:00;106;sem vitima;443,2;BR-116/RS;Norte;Abalr.Mesmo Sentido;1;0;1;0;0;0;;;;;2;0;0;0;0
08/08/2014;13:15:00;72;sem vitima;105,2;BR-392/RS;Norte;Saida de Pista;0;0;1;0;0;0;;;;;1;0;0;0;0
09/08/2014;09:09:00;39;sem vitima;5,7;BR-392/RS;Sul;Saida de Pista;1;0;0;0;0;0;;;;;1;0;0;0;0
09/08/2014;19:22:00;97;com vitima;66,9;BR-392/RS;Sul;Abalr.Transversal;1;0;0;0;0;0;;;;;1;0;0;1;0
09/08/2014;14:42:00;70;com vitima;85,7;BR-392/RS;Sul;Abalr.Transversal;1;0;0;1;0;0;;;;;0;2;0;0;1
09/08/2014;12:12:00;62;com vitima;118,5;BR-392/RS;Norte;Colisao Traseira;1;0;0;0;0;0;;;;;0;1;2;0;0
10/08/2014;01:31:00;11;com vitima;52,3;BR-392/RS;Norte;Tombamento;1;0;0;0;0;0;;;;;0;5;0;0;0
10/08/2014;01:58:00;14;sem vitima;83,6;BR-392/RS;Norte;Saida de Pista;1;0;0;0;0;0;;;;;2;0;0;0;0
12/08/2014;09:07:00;27;com vitima;9,2;BR-392/RS;Sul;Abalr.Transversal;1;0;0;0;0;0;;;;;0;1;1;0;0
12/08/2014;19:04:00;90;sem vitima;25,9;BR-392/RS;Norte;Abalr.Mesmo Sentido;1;0;0;0;0;0;;;;;1;0;0;0;0
13/08/2014;13:58:00;67;sem vitima;449,9;BR-116/RS;Sul;Colisao Frontal;0;0;1;0;0;0;;;;;2;0;0;0;0
13/08/2014;15:09:00;71;sem vitima;76,3;BR-392/RS;Sul;Abalr.Transversal;1;0;1;0;0;0;;;;;3;0;0;0;0
13/08/2014;10:14:00;43;com vitima;529;BR-116/RS;Norte;Colisao Traseira;0;0;1;0;0;0;;;;;0;1;0;0;0
14/08/2014;17:57:00;94;sem vitima;500;BR-116/RS;Norte;Saida de Pista;1;0;0;0;0;0;;;;;2;0;0;0;0
14/08/2014;23:39:00;126;com vitima;65,5;BR-392/RS;Sul;Colisao Traseira;0;0;0;2;0;0;;;;;0;1;1;0;0
14/08/2014;10:24:00;53;sem vitima;520,9;BR-116/RS;Sul;Abalr.Transversal;3;0;0;0;0;0;;;;;3;0;0;0;0
15/08/2014;13:57:00;81;com vitima;526,5;BR-116/RS;Norte;Abalr.Transversal;1;0;0;0;0;0;;;;;3;0;1;0;0
16/08/2014;18:45:00;113;com vitima;12,2;BR-392/RS;Sul;Abalr.Transversal;2;0;0;0;0;0;;;;;0;1;1;1;0
16/08/2014;21:06:00;126;com vitima;551;BR-116/RS;Sul;Colisao Frontal;1;0;0;1;0;0;;;;;1;0;2;0;0
16/08/2014;12:37:00;73;com vitima;568,4;BR-116/RS;Sul;Saida de Pista;1;0;0;0;0;0;;;;;0;1;0;0;0
17/08/2014;06:58:00;29;sem vitima;494,5;BR-116/RS;Sul;Tombamento;0;0;1;0;0;0;;;;;1;0;0;0;0
17/08/2014;15:46:00;84;com vitima;50,3;BR-392/RS;Norte;Tombamento;1;0;0;0;0;0;;;;;1;1;0;0;0
17/08/2014;18:54:00;104;sem vitima;526,2;BR-116/RS;Sul;Colisao Traseira;1;0;0;0;0;0;;;;;1;0;0;0;0
17/08/2014;18:59:00;105;com vitima;570,2;BR-116/RS;Norte;Saida de Pista;2;0;0;0;0;0;;;;;2;3;0;0;0
19/08/2014;15:54:00;73;com vitima;474,4;BR-116/RS;Norte;Colisao Traseira;1;0;0;0;0;0;;;;;3;0;1;0;0
19/08/2014;05:11:00;18;sem vitima;514,2;BR-116/RS;Norte;Colisao Frontal;1;0;0;0;0;0;;;;;1;0;0;0;0
19/08/2014;15:08:00;69;sem vitima;516,9;BR-116/RS;Norte;Abalr.Transversal;2;0;0;0;0;0;;;;;2;0;0;0;0
19/08/2014;07:05:00;21;sem vitima;66,9;BR-392/RS;Sul;Abalr.Transversal;1;0;0;0;0;0;;;;;3;0;0;0;0
19/08/2014;14:26:00;66;sem vitima;122,2;BR-392/RS;Norte;Abalr.Transversal;1;0;0;0;0;0;;;;;1;0;0;0;0
20/08/2014;23:52:00;126;sem vitima;5,7;BR-392/RS;Sul;Abalr.Mesmo Sentido;1;0;0;0;0;0;;;;;2;0;0;0;0
20/08/2014;10:57:00;47;com vitima;427;BR-116/RS;Sul;Abalr.Transversal;1;0;0;0;0;0;;;;;2;0;0;1;0
21/08/2014;19:22:00;113;sem vitima;449;BR-116/RS;Sul;Atropelamento;1;0;1;0;0;0;;;;;2;0;0;0;0
21/08/2014;06:41:00;20;com vitima;47,2;BR-392/RS;Sul;Saida de Pista;0;0;1;0;0;0;;;;;0;0;1;0;0
21/08/2014;06:45:00;21;com vitima;59,5;BR-392/RS;Sul;Saida de Pista;1;0;0;0;0;0;;;;;0;0;1;0;0
21/08/2014;12:11:00;53;com vitima;66,6;BR-392/RS;Sul;Abalr.Transversal;1;0;0;0;0;0;;;;;0;4;0;0;0
22/08/2014;12:52:00;81;com vitima;418,4;BR-116/RS;Norte;Saida de Pista;1;0;0;1;0;0;;;;;1;0;1;0;0
22/08/2014;10:59:00;62;sem vitima;420,8;BR-116/RS;Norte;Colisao Traseira;1;0;0;0;0;0;;;;;1;0;0;0;0
22/08/2014;13:59:00;87;sem vitima;47;BR-392/RS;Sul;Colisao Traseira;1;0;0;0;0;0;;;;;2;0;0;0;0
23/08/2014;03:45:00;18;com vitima;1,7;BR-392/RS;Norte;Colisao Frontal;3;0;0;0;0;0;;;;;0;5;0;0;0
24/08/2014;12:31:00;60;sem vitima;22,9;BR-392/RS;Sul;Saida de Pista;0;0;1;0;0;0;;;;;1;0;0;0;0
24/08/2014;07:30:00;24;sem vitima;619,4;BR-116/RS;Sul;Saida de Pista;2;0;0;0;0;0;;;;;2;0;0;0;0
25/08/2014;09:35:00;40;com vitima;9,9;BR-392/RS;Norte;Abalr.Transversal;0;0;0;1;0;0;;;;;0;1;0;0;0
25/08/2014;22:10:00;100;com vitima;18;BR-392/RS;Sul;Abalr.Mesmo Sentido;1;0;1;0;0;0;;;;;2;1;0;0;0
25/08/2014;05:35:00;22;sem vitima;23,6;BR-392/RS;Sul;Atropelamento de Animal;1;0;0;0;0;0;;;;;2;0;0;0;0
25/08/2014;16:07:00;77;com vitima;45,4;BR-392/RS;Norte;Saida de Pista;0;0;0;2;0;0;;;;;0;2;0;0;0
25/08/2014;23:09:00;101;com vitima;572,1;BR-116/RS;Norte;Saida de Pista;1;0;0;0;0;0;;;;;0;2;0;0;0
27/08/2014;21:21:00;138;com vitima;526,7;BR-116/RS;Sul;Atropelamento de Animal;1;0;0;1;0;0;;;;;1;0;2;0;0
28/08/2014;07:55:00;35;com vitima;176;BR-392/RS;Sul;Colisao Traseira;2;0;0;0;0;0;;;;;0;1;1;1;0
29/08/2014;08:35:00;29;sem vitima;401,3;BR-116/RS;Sul;Abalr.Mesmo Sentido;1;0;0;0;0;0;;;;;1;0;0;0;0
29/08/2014;12:17:00;58;com vitima;459;BR-116/RS;Norte;Colisao Traseira;1;0;1;0;0;0;;;;;1;0;1;0;0
29/08/2014;03:04:00;15;sem vitima;639;BR-116/RS;Norte;Saida de Pista;1;0;1;0;0;0;;;;;3;0;0;0;0
31/08/2014;06:10:00;12;sem vitima;461;BR-116/RS;Norte;Saida de Pista;2;0;0;0;0;0;;;;;11;0;0;0;0
31/08/2014;19:39:00;82;sem vitima;468,1;BR-116/RS;Norte;Saida de Pista;2;0;0;0;0;0;;;;;4;0;0;0;0
31/08/2014;04:41:00;11;com vitima;61;BR-392/RS;Sul;Saida de Pista;0;0;0;1;0;0;;;;;0;1;0;0;0
31/08/2014;08:03:00;21;sem vitima;140;BR-392/RS;Norte;Colisao Traseira;1;0;0;0;0;0;;;;;2;0;0;0;0
01/09/2014;08:14:00;23;sem vitima;405,1;BR-116/RS;Sul;Atropelamento;0;0;2;0;0;0;;;;;2;0;0;0;0
01/09/2014;08:51:00;28;com vitima;405,1;BR-116/RS;Sul;Colisao Traseira;0;0;2;0;0;0;;;;;3;1;0;0;0
02/09/2014;19:07:00;113;sem vitima;452,1;BR-116/RS;Norte;Abalr.Mesmo Sentido;3;0;0;0;0;0;;;;;5;0;0;0;0
02/09/2014;12:28:00;71;com vitima;519,7;BR-116/RS;Norte;Colisao Traseira;1;0;0;1;0;0;;;;;1;1;0;0;0
02/09/2014;11:29:00;60;com vitima;526,1;BR-116/RS;Sul;Colisao Traseira;0;0;1;1;0;0;;;;;1;2;0;0;0
03/09/2014;01:59:00;12;sem vitima;482,2;BR-116/RS;Sul;Saida de Pista;0;0;2;0;0;0;;;;;3;0;0;0;0
03/09/2014;07:14:00;21;sem vitima;38,3;BR-392/RS;Sul;Saida de Pista;1;0;3;0;0;0;;;;;6;0;0;0;0
03/09/2014;17:44:00;87;sem vitima;191,2;BR-392/RS;Sul;Colisao Frontal;2;0;0;0;0;0;;;;;2;0;0;0;0
04/09/2014;09:22:00;36;sem vitima;481,6;BR-116/RS;Norte;Colisao Traseira;0;0;2;0;1;0;;;;;4;0;0;0;0
04/09/2014;01:51:00;12;sem vitima;29,5;BR-392/RS;Sul;Atropelamento de Animal;0;0;1;0;0;0;;;;;2;0;0;0;0
05/09/2014;13:12:00;82;com vitima;415,5;BR-116/RS;Norte;Outros tipos de acidente;0;0;0;1;0;0;;;;;0;0;1;0;0
05/09/2014;19:36:00;124;sem vitima;482,3;BR-116/RS;Sul;Tombamento;1;0;1;0;0;0;;;;;3;0;0;0;0
05/09/2014;17:21:00;108;com vitima;122,2;BR-392/RS;Sul;Abalr.Transversal;1;0;0;0;0;0;;;;;0;2;0;0;0
06/09/2014;10:53:00;44;sem vitima;7,8;BR-392/RS;Sul;Abalr.Transversal;1;0;0;0;0;0;;;;;1;0;0;0;0
06/09/2014;15:36:00;75;com vitima;67;BR-392/RS;Sul;Abalr.Transversal;0;0;1;1;0;0;;;;;1;0;0;0;2
06/09/2014;12:33:00;59;sem vitima;529,7;BR-116/RS;Norte;Saida de Pista;1;0;0;0;1;0;;;;;4;0;0;0;0
07/09/2014;17:04:00;77;com vitima;463,2;BR-116/RS;Sul;Abalr.Mesmo Sentido;0;0;0;1;0;0;;;;;0;1;0;0;0
07/09/2014;16:12:00;72;com vitima;120,4;BR-392/RS;Norte;Abalr.Mesmo Sentido;2;0;0;0;0;0;;;;;2;1;0;0;0
09/09/2014;01:26:00;12;sem vitima;20;BR-392/RS;Sul;Saida de Pista;1;0;0;0;0;0;;;;;1;0;0;0;0
10/09/2014;19:54:00;106;com vitima;431,9;BR-116/RS;Norte;Saida de Pista;2;0;0;0;0;0;;;;;0;3;0;1;2
10/09/2014;10:49:00;49;com vitima;22,6;BR-392/RS;Norte;Saida de Pista;4;0;0;0;0;0;;;;;3;3;1;0;0
10/09/2014;00:05:00;1;sem vitima;29,9;BR-392/RS;Norte;Tombamento;2;0;0;0;0;0;;;;;4;0;0;0;0
10/09/2014;08:22:00;36;sem vitima;493,7;BR-116/RS;Norte;Saida de Pista;0;0;1;0;0;0;;;;;1;0;0;0;0
10/09/2014;06:57:00;28;com vitima;66,9;BR-392/RS;Sul;Abalr.Transversal;1;0;0;1;0;0;;;;;1;1;0;0;0
11/09/2014;18:08:00;88;sem vitima;14;BR-392/RS;Norte;Saida de Pista;0;0;1;0;1;0;;;;;8;0;0;0;0
11/09/2014;13:54:00;71;sem vitima;15,5;BR-392/RS;Norte;Abalr.Transversal;1;0;1;0;0;0;;;;;2;0;0;0;0
11/09/2014;22:30:00;108;sem vitima;116,1;BR-392/RS;Norte;Abalr.Mesmo Sentido;2;0;0;0;0;0;;;;;2;0;0;0;0
11/09/2014;11:37:00;53;sem vitima;166,5;BR-392/RS;Norte;Saida de Pista;0;0;2;0;0;0;;;;;4;0;0;0;0
12/09/2014;06:55:00;22;com vitima;417,1;BR-116/RS;Norte;Saida de Pista;1;0;1;0;0;0;;;;;2;1;0;0;0
12/09/2014;10:44:00;45;com vitima;48,1;BR-392/RS;Norte;Colisao Traseira;2;0;0;0;0;0;;;;;1;6;1;0;0
13/09/2014;00:57:00;10;sem vitima;61;BR-392/RS;Sul;Saida de Pista;1;0;0;0;0;0;;;;;1;0;0;0;0
13/09/2014;18:53:00;96;sem vitima;66,7;BR-392/RS;Sul;Saida de Pista;0;0;3;0;0;0;;;;;3;0;0;0;0
13/09/2014;14:29:00;74;sem vitima;555,6;BR-116/RS;Sul;Saida de Pista;1;0;0;0;0;0;;;;;2;0;0;0;0
14/09/2014;05:38:00;22;com vitima;61;BR-392/RS;Norte;Saida de Pista;1;0;0;0;0;0;;;;;0;1;0;0;0
14/09/2014;19:37:00;90;sem vitima;66,9;BR-392/RS;Sul;Saida de Pista;2;0;0;0;0;0;;;;;7;0;0;0;0
14/09/2014;09:38:00;35;com vitima;530,1;BR-116/RS;Sul;Abalr.Transversal;0;0;0;1;0;0;;;;;0;1;0;0;0
14/09/2014;18:13:00;81;sem vitima;607;BR-116/RS;Sul;Abalr.Transversal;1;0;1;0;0;0;;;;;4;0;0;0;0
15/09/2014;08:13:00;38;com vitima;51,7;BR-392/RS;Norte;Saida de Pista;1;0;0;1;0;0;;;;;2;0;1;0;0
15/09/2014;07:01:00;26;com vitima;523,3;BR-116/RS;Sul;Abalr.Mesmo Sentido;2;0;0;0;0;0;;;;;1;0;2;0;0
16/09/2014;20:28:00;134;sem vitima;413,1;BR-116/RS;Norte;Saida de Pista;1;0;1;0;0;0;;;;;3;0;0;0;0
16/09/2014;07:02:00;20;com vitima;4,2;BR-392/RS;Sul;Abalr.Transversal;1;0;1;0;0;0;;;;;1;0;1;0;0
16/09/2014;20:31:00;135;sem vitima;19,8;BR-392/RS;Norte;Colisao Traseira;1;0;0;0;0;0;;;;;1;0;0;0;0
17/09/2014;16:19:00;88;com vitima;6,5;BR-392/RS;Norte;Abalr.Transversal;1;0;1;0;0;0;;;;;1;1;1;0;0
17/09/2014;21:51:00;122;com vitima;459,6;BR-116/RS;Norte;Abalr.Transversal;0;0;1;0;0;0;;;;;0;1;0;0;0
17/09/2014;18:00:00;100;com vitima;61;BR-392/RS;Norte;Saida de Pista;1;0;0;0;0;0;;;;;1;0;0;2;0
17/09/2014;18:12:00;101;com vitima;66,5;BR-392/RS;Norte;Abalr.Transversal;1;0;0;1;0;0;;;;;3;1;0;0;0
17/09/2014;18:39:00;105;com vitima;521;BR-116/RS;Norte;Abalr.Transversal;0;0;0;1;0;0;;;;;0;1;0;0;0
19/09/2014;15:55:00;100;com vitima;12,5;BR-392/RS;Norte;Abalr.Mesmo Sentido;1;0;0;0;0;0;;;;;0;3;0;0;0
19/09/2014;19:15:00;123;com vitima;508,2;BR-116/RS;Sul;Colisao Traseira;1;0;0;0;0;0;;;;;1;1;0;0;0
19/09/2014;21:57:00;137;com vitima;523,5;BR-116/RS;Norte;Abalr.Transversal;1;0;0;0;0;0;;;;;2;2;0;0;0
19/09/2014;21:18:00;135;com vitima;529,3;BR-116/RS;Sul;Abalr.Transversal;0;0;1;0;0;0;;;;;0;0;2;1;0
20/09/2014;07:01:00;23;sem vitima;1,5;BR-392/RS;Sul;Colisao Frontal;1;0;1;0;0;0;;;;;2;0;0;0;0
20/09/2014;19:27:00;94;com vitima;512,5;BR-116/RS;Sul;Abalr.Transversal;1;0;0;0;0;0;;;;;0;1;0;0;0
20/09/2014;20:08:00;103;com vitima;61;BR-392/RS;Norte;Tombamento;0;1;0;1;0;0;;;;;0;1;1;0;0
21/09/2014;18:32:00;84;com vitima;527,5;BR-116/RS;Norte;Colisao Traseira;1;0;0;1;0;0;;;;;1;1;0;0;0
21/09/2014;11:31:00;44;com vitima;529;BR-116/RS;Norte;Colisao Traseira;2;0;0;0;0;0;;;;;2;1;0;0;0
21/09/2014;15:31:00;67;sem vitima;563,4;BR-116/RS;Sul;Abalr.Transversal;0;0;3;0;1;0;;;;;6;0;0;0;0
22/09/2014;09:52:00;47;sem vitima;494;BR-116/RS;Sul;Saida de Pista;2;0;0;0;0;0;;;;;7;0;0;0;0
22/09/2014;15:22:00;79;sem vitima;501;BR-116/RS;Norte;Saida de Pista;1;0;1;0;0;0;;;;;3;0;0;0;0
22/09/2014;12:41:00;65;com vitima;82,2;BR-392/RS;Sul;Abalr.Mesmo Sentido;0;0;1;0;0;0;;;;;2;0;1;0;0
22/09/2014;08:19:00;37;sem vitima;189;BR-392/RS;Norte;Abalr.Transversal;1;0;1;0;0;0;;;;;2;0;0;0;0
23/09/2014;19:33:00;98;com vitima;37,8;BR-392/RS;Sul;Saida de Pista;1;0;0;1;0;0;;;;;1;0;0;2;0
23/09/2014;13:07:00;63;sem vitima;490,1;BR-116/RS;Norte;Atropelamento;3;0;0;0;0;0;;;;;4;0;0;0;0
23/09/2014;15:56:00;77;sem vitima;517;BR-116/RS;Norte;Colisao Frontal;0;0;1;0;0;0;;;;;1;0;0;0;0
23/09/2014;07:57:00;34;com vitima;78,9;BR-392/RS;Norte;Saida de Pista;1;0;0;1;0;0;;;;;1;1;0;0;0
24/09/2014;19:47:00;126;com vitima;453;BR-116/RS;Sul;Saida de Pista;1;0;1;0;0;0;;;;;1;0;1;0;0
24/09/2014;13:19:00;76;sem vitima;530,1;BR-116/RS;Norte;Abalr.Transversal;1;0;1;0;0;0;;;;;2;0;0;0;0
24/09/2014;10:06:00;52;com vitima;536,4;BR-116/RS;Norte;Colisao Traseira;2;0;1;0;0;0;;;;;3;2;0;0;0
24/09/2014;19:25:00;124;sem vitima;114,3;BR-392/RS;Sul;Colisao Frontal;1;0;1;0;0;0;;;;;4;0;0;0;0
25/09/2014;20:16:00;99;com vitima;424,9;BR-116/RS;Norte;Colisao Traseira;1;0;0;1;0;0;;;;;1;2;0;0;0
25/09/2014;23:29:00;106;sem vitima;26,1;BR-392/RS;Sul;Atropelamento de Animal;1;0;0;0;0;0;;;;;5;0;0;0;0
25/09/2014;08:48:00;30;com vitima;503,1;BR-116/RS;Sul;Colisao Traseira;2;0;0;0;0;0;;;;;2;1;0;0;0
25/09/2014;22:45:00;104;sem vitima;48,1;BR-392/RS;Norte;Saida de Pista;2;0;0;0;0;0;;;;;2;0;0;0;0
26/09/2014;13:25:00;53;com vitima;523,5;BR-116/RS;Norte;Abalr.Mesmo Sentido;2;0;0;0;0;0;;;;;2;0;2;0;0
26/09/2014;07:58:00;28;com vitima;525,9;BR-116/RS;Sul;Abalr.Mesmo Sentido;1;0;0;0;0;0;;;;;1;1;0;0;0
27/09/2014;21:31:00;101;sem vitima;453,7;BR-116/RS;Sul;Saida de Pista;1;0;0;1;0;0;;;;;5;0;0;0;0
27/09/2014;13:49:00;66;sem vitima;526,4;BR-116/RS;Norte;Abalr.Mesmo Sentido;3;0;0;0;0;0;;;;;5;0;0;0;0
28/09/2014;16:36:00;57;sem vitima;524,1;BR-116/RS;Sul;Abalr.Transversal;1;0;0;0;0;0;;;;;1;0;0;0;0
28/09/2014;13:40:00;45;com vitima;569,7;BR-116/RS;Norte;Saida de Pista;0;0;0;1;0;0;;;;;0;0;1;0;0
28/09/2014;10:14:00;29;com vitima;128,3;BR-392/RS;Norte;Tombamento;1;0;0;0;0;0;;;;;0;0;2;0;0
28/09/2014;11:25:00;33;sem vitima;618,7;BR-116/RS;Sul;Saida de Pista;2;0;0;0;0;0;;;;;2;0;0;0;0
29/09/2014;02:48:00;14;sem vitima;488;BR-116/RS;Norte;Saida de Pista;1;0;0;0;0;0;;;;;1;0;0;0;0
29/09/2014;17:34:00;61;sem vitima;570,6;BR-116/RS;Sul;Colisao Traseira;1;0;1;0;0;0;;;;;2;0;0;0;0
29/09/2014;14:53:00;55;sem vitima;150;BR-392/RS;Sul;Tombamento;0;0;2;0;0;0;;;;;2;0;0;0;0
30/09/2014;19:02:00;92;sem vitima;428;BR-116/RS;Norte;Colisao Traseira;1;0;1;0;0;0;;;;;2;0;0;0;0
30/09/2014;09:41:00;38;sem vitima;17,2;BR-392/RS;Sul;Abalr.Mesmo Sentido;2;0;1;0;0;0;;;;;6;0;0;0;0
30/09/2014;08:30:00;32;com vitima;62;BR-392/RS;Norte;Colisao Traseira;0;0;1;1;0;0;;;;;1;0;0;1;0
30/09/2014;17:18:00;83;sem vitima;520,9;BR-116/RS;Sul;Abalr.Transversal;1;0;0;1;0;0;;;;;3;0;0;0;0
30/09/2014;17:09:00;82;sem vitima;99,5;BR-392/RS;Norte;Saida de Pista;2;0;0;0;0;0;;;;;6;0;0;0;0
01/10/2014;02:17:00;16;sem vitima;436,1;BR-116/RS;Norte;Saida de Pista;1;0;0;1;0;0;;;;;2;0;0;0;0
01/10/2014;13:15:00;58;sem vitima;18,9;BR-392/RS;Norte;Abalr.Transversal;1;0;0;0;0;0;;;;;3;0;0;0;0
01/10/2014;10:55:00;41;sem vitima;523,8;BR-116/RS;Sul;Abalr.Mesmo Sentido;1;0;0;0;0;0;;;;;3;0;0;0;0
02/10/2014;16:04:00;91;sem vitima;430,2;BR-116/RS;Norte;Abalr.Mesmo Sentido;3;0;0;0;0;0;;;;;4;0;0;0;0
02/10/2014;10:24:00;59;com vitima;45;BR-392/RS;Sul;Saida de Pista;1;0;0;0;0;0;;;;;0;1;1;1;0
02/10/2014;09:28:00;52;sem vitima;74,4;BR-392/RS;Sul;Colisao Traseira;1;0;0;0;0;0;;;;;2;0;0;0;0
02/10/2014;19:42:00;118;com vitima;534,4;BR-116/RS;Norte;Atropelamento de Animal;1;0;0;0;0;0;;;;;0;0;1;0;0
03/10/2014;18:54:00;112;sem vitima;427,5;BR-116/RS;Sul;Abalr.Transversal;0;0;1;0;0;0;;;;;1;0;0;0;0
04/10/2014;19:44:00;80;com vitima;62,8;BR-392/RS;Norte;Atropelamento de Animal;1;0;1;0;0;0;;;;;1;0;0;0;1
04/10/2014;12:20:00;42;com vitima;516,9;BR-116/RS;Sul;Colisao Traseira;1;0;1;0;0;0;;;;;1;1;0;0;0
06/10/2014;22:11:00;93;com vitima;446,1;BR-116/RS;Sul;Abalr.Sentido Oposto;1;0;0;0;0;0;;;;;1;1;0;0;0
06/10/2014;12:25:00;44;sem vitima;24;BR-392/RS;Norte;Colisao Traseira;1;0;0;0;0;0;;;;;2;0;0;0;0
06/10/2014;12:34:00;47;sem vitima;66,2;BR-392/RS;Sul;Abalr.Mesmo Sentido;1;0;1;0;0;0;;;;;2;0;0;0;0
06/10/2014;06:52:00;19;com vitima;520,9;BR-116/RS;Sul;Abalr.Transversal;2;0;0;0;0;0;1;;;;2;1;0;0;0
07/10/2014;15:22:00;75;com vitima;66,4;BR-392/RS;Sul;Abalr.Transversal;1;0;0;0;0;0;;;;;0;3;1;0;0
08/10/2014;19:32:00;118;sem vitima;63,2;BR-392/RS;Norte;Atropelamento de Animal;2;0;0;0;0;0;;;;;3;0;0;0;0
09/10/2014;04:34:00;13;com vitima;1,6;BR-392/RS;Sul;Saida de Pista;1;0;1;0;0;0;;;;;1;3;0;0;0
10/10/2014;11:21:00;52;sem vitima;555,8;BR-116/RS;Norte;Saida de Pista;1;0;0;0;0;0;;;;;4;0;0;0;0
10/10/2014;14:09:00;70;sem vitima;119,8;BR-392/RS;Norte;Colisao Frontal;1;0;0;0;0;0;;;;;3;0;0;0;0
11/10/2014;22:46:00;119;sem vitima;518;BR-116/RS;Sul;Atropelamento de Animal;2;0;0;0;0;0;;;;;4;0;0;0;0
11/10/2014;15:49:00;87;sem vitima;557,7;BR-116/RS;Norte;Saida de Pista;1;0;0;0;0;0;;;;;4;0;0;0;0
